ts_code,name,industry,symbol,area,list_date,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,update_flag,size_class
301033.SZ,迈普医学,医疗保健,301033,广东,20210726,20230427.0,20221231,0.54,0.54,2.9556,2.9556,6.6026,0.146,1.357,11953773.18,23938012.0,164024082.65,2.9138,2.5541,2.492,24.8163,0.5958,1.1555,0.2618,25855089.05,40755855.65,57266286.41,-104110278.4715,-128621349.4015,53265280.62,7416955.86,81654973.56,36697834.42,515774810.59,156482658.67,140027029.4,684237263.1,99290879.36,0.5433,9.1213,0.7313,1.503,0.5238,0.6169,-1.5759,-1.947,18.3019,84.0062,15.9938,69.6975,18.3019,35.991,33.7579,-0.0513,-0.0169,86.7581,21.1762,20.8734,6.1112,6.08,4.0759,5.4651,4.7918,5.3181,6.1112,5.4651,19.1077,1.2362,1.2698,31.9832,68.0168,69.239,11.9337,88.0663,57.4458,42.5542,0.5908,0.2362,4.2335,7.3796,3.6236,6.3165,14.0546,0.3394,306.099,4.7918,4.8129,327946699.33,20.4671,37.1778,97.192,0.9628,0.3238,0.7626,30.7826,-31.6456,-31.6456,-27.3639,-5.4145,-22.5532,-19.731,2.67,-27.3662,-23.7705,5.339,-0.2498,5.2991,26.964,26.964,11.0093,-25.7374,5.2991,1,micro
301033.SZ,迈普医学,医疗保健,301033,广东,20210726,20240419.0,20231231,0.62,0.62,3.4947,3.4947,6.6855,0.1959,1.7259,3644375.49,37233014.67,189326844.19,3.9592,3.5746,3.5064,16.2049,0.909,0.7296,0.3014,41206720.36,48345163.46,74898206.38,34064924.6177,7310009.1677,62434310.06,35542572.67,53133936.54,26457326.36,534858536.64,201588699.95,180601497.09,688992149.95,126955679.32,0.6188,9.625,1.6301,1.9217,-0.2738,0.7318,0.5156,0.1107,17.7058,82.0059,17.9941,62.1492,17.7058,26.7461,35.1728,0.2303,-0.0141,82.1515,20.9067,20.9405,6.6014,6.63,6.0129,6.3118,5.3369,5.9936,6.6014,6.3118,19.2016,1.2376,1.2369,34.2723,65.7277,67.9644,7.7118,92.2882,45.082,54.918,1.5807,0.2376,4.2079,11.9671,3.5395,10.0662,20.2159,0.7126,263.1632,5.3369,5.3369,328531193.95,20.8003,27.452,81.9161,2.4711,2.4171,2.0024,42.7068,14.8148,14.8148,122.9044,16.7368,20.167,13.8907,55.54,122.9109,7.9305,5.5222,5.6448,5.5222,18.2417,18.2417,51.9469,9.7024,5.5222,1,micro
301033.SZ,迈普医学,医疗保健,301033,广东,20210726,20250425.0,20241231,1.2,1.2,4.1859,4.1859,6.9746,0.3205,2.3783,10740956.45,68113273.78,220878569.27,6.5803,5.8582,4.6478,13.1837,0.9567,0.8903,0.3511,75698297.42,92010906.5,119924280.39,-19295076.7511,-69594425.1911,46461920.92,52089349.57,1014361.39,-56439821.24,594821141.62,264930125.52,208490304.28,700679054.35,179525729.15,1.1854,10.5182,1.7496,2.6988,0.399,1.3832,-0.2901,-1.0462,28.3198,79.3266,20.6734,50.2098,28.3198,20.5449,30.1403,-0.4754,-0.0251,72.8136,32.9412,33.0449,11.8087,11.95,10.2002,11.6014,9.9425,11.209,11.8087,11.6014,12.4577,1.1423,1.1877,39.0884,60.9116,74.4242,0.1448,99.8552,47.6834,52.3166,2.4514,0.1423,7.0272,689.7588,5.9742,586.3996,,1.1689,216.4218,9.9425,9.9425,319973368.88,33.4565,27.3285,72.2067,3.8228,3.2321,3.3752,60.5785,93.5484,93.5484,7.3308,90.0295,93.9897,92.9043,82.94,8.077,75.3122,9.28,1.558,10.0347,20.6058,20.6058,2.8327,17.5054,10.0347,1,micro
301039.SZ,中集车辆,汽车整车,301039,深圳,20210708,20160816.0,20151231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,mid
301039.SZ,中集车辆,汽车整车,301039,深圳,20210708,20170328.0,20161231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7614,,,5.6267,,17.251,7.7013,11.4893,11.4893,,,7.7013,1,mid
301039.SZ,中集车辆,汽车整车,301039,深圳,20210708,20201120.0,20171231,,,13.1575,13.1575,0.9372,,2.4783,75473805.83,888905500.0,3495006521.32,1.2484,0.8442,0.7214,9.1172,1.774,7.0544,1.2793,1171379599.42,1362139224.84,1644014488.02,,,6838476752.54,249390489.03,2154198457.73,-828609792.61,5241629758.08,2188138798.75,1175165806.14,9163610008.03,3674550900.8,0.6504,4.4552,1.19,2.4783,0.6951,0.9187,,,5.1851,17.9156,82.0844,10.9649,5.1851,5.0095,5.0984,0.857,0.3727,93.9954,6.4837,6.9824,14.4128,13.86,13.2848,8.9328,6.6335,10.524,14.4128,8.9328,56.8691,2.3185,2.2789,67.6643,32.3357,32.2533,23.5082,72.0844,95.3067,4.6933,0.2002,1.3185,0.7147,3.0664,0.5671,2.4332,,0.1908,39.4858,6.6335,6.3243,3628089029.8,6.5189,,,,,,,,,,,,38.614,,,42.206,,14.0779,-2.5259,31.86,31.86,,,-2.5259,1,mid
301039.SZ,中集车辆,汽车整车,301039,深圳,20210708,20210621.0,20181231,0.8,0.8,16.2208,16.2208,1.5177,0.0364,2.3982,164964497.56,1030622400.0,3454504550.34,1.4379,0.9741,0.7849,10.1716,2.1984,8.3678,1.4831,1379432897.85,1729807911.69,2050363133.31,-1332292140.9057,-647236183.0057,6150577730.43,555996685.84,1906358608.51,-850717613.9,6156349679.39,3392324748.58,2231003198.87,9854067609.05,3652026213.5,0.7971,4.9918,0.72,2.4347,-0.1292,1.1532,-0.8882,-0.4315,5.2799,14.1979,85.8021,7.6529,5.2799,2.3593,4.7855,0.5081,0.36,94.3306,6.6568,7.1094,16.9668,17.0,14.6258,10.5437,7.8304,14.557,16.9668,10.5437,52.0084,2.0837,2.3282,67.2598,32.7402,37.1746,19.3459,75.9857,89.9384,10.0616,0.1401,1.0837,0.8694,3.9277,0.7148,3.2294,,0.126,97.0714,7.8304,7.2875,3837769761.59,6.5982,,,,,,,,,-39.4958,28.0532,26.2408,23.9747,15.9429,-38.4744,9.369,12.0444,1.9024,13.3546,24.7233,24.7233,,,13.3546,1,mid
301039.SZ,中集车辆,汽车整车,301039,深圳,20210708,20210621.0,20191231,0.75,0.75,13.2504,13.2504,1.9284,0.0905,2.4379,298804300.63,911838700.0,3253306133.21,1.5493,1.0681,0.8805,9.4777,1.9903,7.0939,1.3272,1180180776.56,1656946299.37,2040571085.34,993361816.3763,842391692.0263,6385765424.19,296661196.06,1777983293.78,-2291958108.68,8259261926.87,4383334151.55,1906845304.66,11998657575.62,4462669229.58,0.6859,5.5244,1.08,2.5284,0.6653,0.9388,0.5628,0.4773,5.6718,13.9108,86.0892,8.2753,5.6718,2.5518,5.5287,0.1948,-0.0942,94.9537,6.6439,7.0849,14.0461,14.4,10.5793,9.4033,7.5278,12.8063,14.0461,9.4033,45.2886,1.8278,2.0444,66.1768,33.8232,44.2119,14.8182,81.2634,94.3124,5.6876,0.2392,0.8278,1.1525,5.484,0.9762,4.6453,,0.2256,104.4401,7.5278,6.8705,4398728595.1,6.7163,,,,,,,-6.25,-6.25,50.0,-4.0674,-2.1599,1.2593,-11.5254,75.9196,-22.2403,10.6695,12.8041,30.2208,-3.8809,-3.8809,,,30.2208,1,mid
301039.SZ,中集车辆,汽车整车,301039,深圳,20210708,20210621.0,20201231,0.64,0.64,15.0136,15.0136,1.9292,0.1198,2.5997,281532104.29,850012300.0,3467490905.97,1.5148,1.0716,0.9141,10.4001,2.0925,7.257,1.3763,1158458646.47,1532182778.7,1958398920.66,1707326500.5792,1278106962.9792,7702420179.24,262575394.47,1411465251.94,-3125949056.27,8457424841.63,4406553235.35,725696602.53,11860164029.93,4799963664.69,0.6411,5.6443,1.56,2.7195,0.2709,0.8681,0.9673,0.7241,4.7902,13.0854,86.9146,7.7035,4.7902,2.5124,4.6841,0.5069,-0.3368,95.6283,5.6564,5.782,11.4803,11.48,8.624,7.9581,6.5929,10.742,11.4803,7.9581,47.2958,1.8974,1.9534,65.3994,34.6006,42.6601,11.9009,83.9974,91.2815,8.7185,0.3209,0.8974,1.0625,7.0581,0.902,5.9919,,0.293,94.275,6.5929,5.8772,4902402891.19,5.7274,2.6886,95.3647,2.6591,,1.4801,14.8256,-14.6667,-14.6667,44.4444,-3.5353,-3.3769,-6.5336,-6.7804,43.9165,-8.52,2.1704,6.1242,2.1714,13.3068,13.3068,,21.7032,2.1714,1,mid
301039.SZ,中集车辆,汽车整车,301039,深圳,20210708,20220325.0,20211231,0.48,0.48,13.7033,13.7033,2.3567,0.1294,2.3961,264945471.97,635803868.16,3046985056.66,1.6506,1.0778,0.9516,9.8981,2.033,6.5936,1.329,864101244.91,1160014184.38,1676370606.08,-502978488.0828,-401847795.0328,7629842380.26,211358400.66,1553558483.14,-3488423992.23,10274168841.12,5610441561.27,1562031170.74,13940132443.52,5095433004.82,0.4464,5.8182,0.0865,2.5255,0.2108,0.5749,-0.2493,-0.1992,3.5723,11.0207,88.9793,7.2959,3.5723,2.6377,4.5971,0.0611,-0.154,96.8746,4.2448,4.1957,8.3014,8.29,5.8596,5.5761,4.7476,7.5511,8.3014,5.5761,43.1322,1.7585,1.9173,65.3489,34.6511,47.1696,11.1445,84.2094,91.7896,8.2104,0.0202,0.7585,1.2495,7.5561,1.0936,6.6133,,0.0186,100.2672,4.7476,4.3298,5536378703.8,4.2541,3.9015,97.955,0.9768,0.7175,0.5399,6.7863,-25.0,-25.0,-94.4551,-21.7015,-22.5034,-20.3965,-25.2,-93.6501,-32.4443,3.081,9.8671,17.834,4.3353,4.3353,-33.9383,-19.4101,17.834,0,mid
301039.SZ,中集车辆,汽车整车,301039,深圳,20210708,20230328.0,20221231,0.55,0.55,11.7073,11.7073,2.3792,0.1601,2.7195,202453621.21,915504724.28,3137196865.99,1.8052,1.1268,1.0236,8.0031,1.6342,4.9416,1.0737,1202748912.02,1451804543.71,2001363798.52,184366708.3123,-288896535.5977,7533412837.72,208793348.9,1114542978.09,-3735985009.14,11275239522.41,6545194097.08,2289412056.24,14475023877.38,5809871350.31,0.5541,6.2945,0.5719,2.8796,-0.0059,0.7196,0.0914,-0.1432,4.7146,13.2816,86.7184,7.5141,4.7146,2.2287,5.6704,-0.385,-0.1622,94.9081,6.2345,6.1463,9.1491,9.18,7.4923,6.5993,5.062,7.716,9.1491,6.5993,39.8643,1.6629,1.8004,66.0449,33.9551,50.75,7.6998,87.7358,91.7736,8.2264,0.142,0.6629,1.4339,11.3946,1.2731,10.1165,,0.1303,136.8475,5.062,5.0818,5586534936.08,6.2436,1.7543,94.163,3.679,2.0535,2.0102,9.1885,14.5833,14.5833,561.1561,25.4808,25.3886,24.1143,43.99,561.537,14.7236,8.1864,2.0012,8.1855,-14.5659,-14.5659,22.2028,56.0577,8.1855,0,mid
301039.SZ,中集车辆,汽车整车,301039,深圳,20210708,20240322.0,20231231,1.22,1.22,12.4339,12.4339,2.3794,0.2079,3.5888,902277469.65,1553393232.96,4756223635.84,2.1344,1.4721,1.3713,7.3808,1.6084,5.1783,1.0894,2088936651.16,3176375076.49,3759446097.78,693324381.3453,447392597.4453,7284560249.31,194835970.28,911338203.44,-5099155550.78,13417993003.78,8781067404.03,3226467167.45,16358431660.32,7660262052.92,1.2171,7.3398,0.8873,3.7967,0.6003,1.5743,0.3436,0.2217,9.7573,18.9592,81.0408,9.4609,9.7573,2.7007,7.0325,-0.2724,-0.5008,91.6731,13.0136,12.6617,17.8538,17.93,11.2939,13.7938,10.6297,15.4664,17.8538,13.7938,35.1992,1.5432,1.6742,69.308,30.692,56.2887,5.5711,90.5274,92.25,7.75,0.2313,0.5432,1.7649,16.2496,1.5991,14.7234,,0.2134,142.9914,10.6297,10.6641,5319631322.27,12.998,2.6326,95.9163,1.2112,1.016,0.7367,9.3017,121.8182,121.8182,55.1495,121.6887,121.1019,119.6567,69.68,55.1427,88.3732,16.6066,7.2943,16.6072,6.2063,6.2063,-11.1972,-48.7874,16.6072,1,mid
301039.SZ,中集车辆,汽车整车,301039,深圳,20210708,20250326.0,20241231,0.56,0.56,11.2043,11.2043,2.0833,0.2394,4.1471,6736976.56,1078631606.75,3426863283.88,2.1051,1.5127,1.413,5.732,1.3157,4.4287,0.9027,1369202168.12,1294468588.85,1883574208.38,2002983961.7315,1698491794.4415,7001937770.54,173183270.36,570550478.29,-5226482082.32,12982967154.69,8083572306.62,2599339716.5,15510766163.42,8220875798.63,0.5791,7.6736,1.1694,4.3865,-0.0895,0.6907,1.0688,0.9063,5.1489,16.3198,83.6802,8.2415,5.1489,2.7025,6.273,-0.7339,-0.1144,93.4794,6.9993,6.1647,7.4366,7.42,7.3904,5.5648,4.6479,6.1504,7.4366,5.5648,34.1431,1.5184,1.5938,67.8762,32.1238,57.2293,3.6784,92.7176,94.4365,5.5635,0.2996,0.5184,1.8567,25.2058,1.6762,22.7552,,0.2829,159.7097,4.6479,4.6659,5325840412.72,6.8009,2.7577,94.2644,1.7084,1.8329,0.9537,12.8183,-54.0984,-54.0984,31.7931,-54.9809,-56.2047,-55.8015,-30.56,22.42,-54.4872,4.5478,-4.8324,-2.8878,-16.2971,-16.2971,-6.2265,-8.3962,-2.8878,0,mid
301041.SZ,金百泽,元器件,301041,深圳,20210811,20201213.0,20171231,0.4188,0.4188,5.7899,5.7899,1.813,0.0932,0.33,5593902.86,27908100.0,142128054.27,1.4643,1.329,1.2397,3.4293,1.5869,2.7361,0.9535,32160339.36,43433884.66,69031748.22,,,133098427.1,21841738.23,66930792.08,-27503654.65,235520627.37,92558211.94,64354610.02,330829616.39,33856641.58,0.4188,3.2362,0.98,0.4232,0.2777,0.5429,,,6.9734,30.6842,69.3158,22.2114,6.9734,5.7626,15.0688,1.38,0.1576,93.0569,8.0059,9.377,12.9402,13.84,10.7795,8.9412,6.6494,10.1267,12.9402,8.9412,45.6741,1.8407,,60.0876,39.9124,48.484,20.2312,78.2575,89.8402,10.1598,0.3943,0.8407,1.1669,3.8682,1.0615,3.5189,,0.3543,104.9777,6.6494,,169950811.94,7.997,,,,,,,,,,,,,,,,,,,,,,,,1,micro
301041.SZ,金百泽,元器件,301041,深圳,20210811,20210716.0,20181231,0.5138,0.5138,6.6713,6.6713,1.8186,0.1036,0.8335,4283631.96,36822300.0,152178644.33,1.7811,1.6267,1.5675,3.7868,1.763,3.274,1.0803,41721446.27,49798480.41,72928907.91,24032212.9086,9419663.9286,123695042.37,21747064.41,52358319.39,-53164687.63,276496379.18,137514291.33,84349603.7,356831282.02,74962559.23,0.5138,3.7557,0.49,0.937,0.0213,0.6225,0.3004,0.1177,7.5183,28.5137,71.4863,19.0873,7.5183,5.241,13.2871,0.5591,0.5348,92.1827,8.8365,9.3307,14.6977,14.71,13.166,10.0802,8.1222,12.2494,14.6977,10.0802,39.381,1.6496,1.7664,62.4297,37.5703,55.049,14.6731,84.2005,89.0056,10.9944,0.2241,0.6496,1.519,5.7384,1.3979,5.2808,,0.1994,120.615,8.1222,8.3207,164086721.13,8.8895,,,,,,,22.6839,22.6839,-50.0,27.1761,28.0817,22.697,31.9413,-49.8111,5.7272,16.0528,3.3974,16.0506,15.2221,15.2221,,,16.0506,1,micro
301041.SZ,金百泽,元器件,301041,深圳,20210811,20210716.0,20191231,0.5929,0.5929,6.5511,6.5511,1.8186,0.1075,1.4193,4223080.5,43210600.0,166053546.49,2.2137,2.0347,1.806,3.298,1.5905,3.444,1.0169,48835777.81,55102508.37,75522472.24,4574325.8528,-39375621.4172,147772569.03,21437986.97,8283295.63,-59228575.97,323144139.06,189402679.05,130174103.08,359270271.51,122150229.83,0.5929,4.3455,0.76,1.5269,-0.3662,0.6888,0.0572,-0.4922,8.8768,31.6842,68.3158,20.5505,8.8768,6.0106,14.2882,0.2517,-0.159,90.6818,10.3452,10.514,14.6379,14.63,13.3346,10.6917,9.0269,13.3005,14.6379,10.6917,33.5857,1.5057,1.5904,65.3682,34.6318,61.1459,2.3056,96.7632,87.9218,12.0782,0.3918,0.5057,1.9586,41.969,1.8206,39.0115,,0.3445,136.8645,9.0269,9.2037,155723233.23,10.271,,,,,,,15.3951,15.3951,55.102,14.9643,13.4601,15.3939,17.349,54.987,-0.2693,15.7041,5.2178,15.7055,-1.8015,-1.8015,,,15.7055,1,micro
301041.SZ,金百泽,元器件,301041,深圳,20210811,20210716.0,20201231,0.7049,0.7049,7.2728,7.2728,1.8182,0.1096,2.1222,5483721.86,50911900.0,174356568.12,2.1771,1.9965,1.7422,3.3437,1.479,3.8971,1.0037,55890774.27,62793564.66,86021350.53,71468666.5583,88218666.5583,177684188.72,21429885.6,25028034.72,-130119985.35,373294744.22,238616411.81,108496426.46,431751321.09,178545843.86,0.7049,5.05,1.06,2.2318,1.018,0.7849,0.8934,1.1027,9.6139,29.9672,70.0328,19.0553,9.6139,4.7817,13.6109,0.6626,-0.05,90.3939,10.797,10.7925,15.006,15.01,13.5469,10.8326,9.6496,14.1412,15.006,10.8326,35.5293,1.5511,1.5424,69.9561,30.0439,59.1719,5.7969,93.5722,90.4392,9.5608,0.4193,0.5511,1.8024,16.1419,1.6654,14.9151,,0.3792,136.1773,9.6496,9.7289,154690341.78,10.7937,4.4987,89.0278,4.8331,,3.0724,30.1749,18.8902,18.8902,39.4737,15.8652,16.666,18.8935,17.8227,39.0141,2.3078,16.2122,19.3734,16.2115,11.0164,11.0164,,19.4395,16.2115,1,micro
301041.SZ,金百泽,元器件,301041,深圳,20210811,20220428.0,20211231,0.58,0.58,6.5564,6.5564,2.5391,0.0892,2.0663,12633869.23,38769388.25,187729637.72,2.5732,2.3218,2.2065,3.5961,1.303,4.3968,0.9324,37607971.69,53995913.76,78886585.74,22392528.4016,-2607471.5984,235617605.64,9307520.73,14725883.1,-256086688.64,571800293.24,386523767.35,125792052.26,624442762.53,229949101.34,0.4818,5.6946,0.4598,2.1555,1.1837,0.5061,0.2099,-0.0244,7.2774,26.8403,73.1597,20.3531,7.2774,5.1834,14.8888,0.2809,-0.0694,94.6231,7.8049,7.72,10.1638,10.7,7.6658,7.1983,6.7857,9.6325,10.1638,7.1983,29.8666,1.4259,1.4832,72.7221,27.2779,65.772,2.3582,97.2861,94.6264,5.3736,0.1996,0.4259,2.3397,41.2536,2.2022,38.8296,,0.1889,134.7112,6.7857,6.8527,172311696.26,7.7247,4.599,93.3096,2.7136,2.4166,1.9147,27.34,-17.1429,-17.1429,-56.6226,-13.1009,-13.9669,-8.8524,-23.85,-42.2952,-39.3846,12.7644,37.8056,50.3705,20.2135,20.2135,20.8356,339.6159,50.3705,1,micro
301041.SZ,金百泽,元器件,301041,深圳,20210811,20230427.0,20221231,0.32,0.32,6.1085,6.1085,2.5391,0.0919,2.3082,9562220.62,24312181.35,168978291.94,2.8779,2.5048,2.3785,3.1306,1.1122,3.7737,0.7644,18743472.68,28337341.12,57091832.23,-51676936.8,-51676936.8,184818900.06,9535940.53,5821228.54,-197998063.24,581956234.24,352139304.24,151021556.81,641200985.34,256035863.31,0.3175,5.9391,0.2574,2.4,-0.6145,0.2656,-0.4844,-0.4844,5.1331,25.9306,74.0694,20.6606,5.1331,5.794,16.1337,-1.267,-0.3642,97.1237,4.7517,4.3485,5.4589,5.46,3.9179,3.3242,3.924,4.4779,5.4589,3.3242,23.9572,1.315,1.3737,64.5869,35.4131,69.649,0.9079,98.8118,93.6778,6.3222,0.1464,0.315,3.1651,108.84,2.9072,99.9714,,0.1372,164.1165,3.924,3.9737,216401222.18,4.7504,5.2889,100.8847,1.4505,0.6359,1.0847,7.6133,-44.8276,-44.8276,-44.0191,-43.2769,-42.705,-34.1007,-37.29,-44.0106,-36.814,4.2935,-3.8893,4.2941,-6.8305,-6.8305,-17.225,-48.4801,4.2941,1,micro
301041.SZ,金百泽,元器件,301041,深圳,20210811,20240426.0,20231231,0.37,0.37,5.9589,5.9589,2.5391,0.1118,2.6118,8490846.75,31146861.38,181192926.05,2.7235,2.4699,2.3553,3.2576,1.1189,3.3399,0.7297,30319793.2,40193172.51,72904548.49,61549684.0599,101549684.0599,174893999.84,10074060.25,52555825.19,-117197196.0,612106740.41,377559807.9,251972952.07,721773731.77,290552931.44,0.3716,6.2627,0.9806,2.7236,-0.3194,0.3768,0.577,0.9519,6.1285,28.503,71.497,22.5087,6.1285,6.1052,16.9151,-0.5115,-0.3326,95.2305,6.4768,6.3227,6.0902,6.09,4.7856,4.6138,4.4721,5.5991,6.0902,4.6138,26.1953,1.3549,1.3385,65.7982,34.2018,67.5062,7.2815,92.5636,92.2266,7.7734,0.4775,0.3549,2.8128,12.7122,2.577,11.6468,,0.4404,160.2249,4.4721,4.5501,208667875.5,6.4555,5.772,96.4105,1.9092,1.3346,1.4436,27.5863,15.625,15.625,280.9635,32.965,32.567,17.0138,28.11,280.9283,10.9683,5.4486,8.5196,5.4479,-2.449,-2.449,2.024,51.2343,5.4479,1,micro
301041.SZ,金百泽,元器件,301041,深圳,20210811,20250429.0,20241231,0.37,0.37,6.3991,6.3991,2.5391,0.1145,2.9155,8141312.26,30921666.53,179211943.41,3.2175,2.9365,2.7688,3.5442,1.1538,3.472,0.7627,25179568.88,40213255.66,70690745.04,,,178368434.98,9155843.41,8332728.46,-168095023.21,632832872.87,404340338.55,231886215.8,695865158.21,323239404.23,0.3662,6.428,0.4454,3.03,0.0614,0.377,,,5.8212,26.2522,73.7478,21.3383,5.8212,6.0539,15.274,0.0103,-0.2049,96.3115,5.7569,5.8907,5.7707,5.76,4.568,4.4928,4.4398,5.6733,5.7707,4.4928,22.1711,1.2849,1.3223,66.4127,33.5873,71.6369,1.1975,98.5441,93.0996,6.9004,0.2606,0.2849,3.5012,82.2941,3.2311,75.9455,,0.2426,140.3053,4.4398,4.3643,198577382.12,5.7458,6.5699,92.0397,2.5999,2.5137,2.1378,13.6386,0.0,0.0,-54.5788,-4.5487,-4.4194,-1.45,-0.72,-54.5769,-3.9843,2.6394,-2.5754,2.6395,7.3868,7.3868,8.0521,340.5219,2.6395,0,micro
301042.SZ,安联锐视,IT设备,301042,广东,20210805,20180508.0,20151231,0.45,0.45,8.3721,8.3721,1.0187,0.2435,1.2362,-716500.0,23620600.0,97690263.74,1.8038,1.1551,1.0415,5.8819,2.3114,4.0213,1.3693,26525581.21,28971834.45,35042434.45,16640639.5611,2846834.8211,90408688.55,2565058.39,47897532.72,24295830.77,159173212.27,83062175.56,72391638.55,224921821.29,74875750.02,0.4527,3.4985,0.75,1.4798,-0.0045,0.5726,0.3289,0.0563,5.4067,23.0605,76.9395,15.664,5.4067,4.6733,10.8301,0.1606,0.804,93.7385,5.5877,6.839,13.6438,13.74,14.0706,9.3647,7.4034,11.6053,13.6438,9.3647,44.3137,1.7958,1.8429,58.6362,41.3638,50.0709,21.2952,78.7048,73.3576,26.6424,0.3676,0.7958,1.2566,3.6959,1.1299,3.3232,6.5515,0.2697,138.8227,7.4034,7.4034,113642462.88,6.0628,,,,,,,115.5714,115.5714,316.6667,135.2611,120.4258,110.7237,138.0605,365.7307,88.9351,1.394,7.2162,11.5323,30.9966,30.9966,,,11.5323,1,small
301042.SZ,安联锐视,IT设备,301042,广东,20210805,20190628.0,20161231,0.68,0.68,10.5574,10.5574,1.125,0.3061,1.6707,-266700.0,34982200.0,120230344.44,1.5952,1.0297,0.9402,6.4063,2.1602,5.0928,1.3944,35620513.88,42486950.14,48687250.14,5042218.1048,62385309.6848,143903575.47,2477480.69,105415701.7,13677963.37,192602614.82,118631784.19,82309747.56,317065465.76,102001225.51,0.6728,4.1017,0.71,1.9768,0.9522,0.8234,0.0977,1.209,6.3726,22.0702,77.9298,13.188,6.3726,3.8187,9.4454,-0.076,1.7658,93.4613,6.2998,7.7992,17.8635,18.16,18.0008,10.8754,8.8861,13.6857,17.8635,10.8754,54.3314,2.1897,2.0103,68.6058,31.3942,41.5588,33.2473,66.7527,79.1588,20.8412,0.1828,1.1897,0.8406,2.0078,0.7649,1.8271,14.0812,0.1447,132.4061,8.8861,8.8861,126448311.32,7.3004,,,,,,,50.8063,50.8063,-5.3333,44.9833,54.8452,51.5688,48.1004,-4.0657,26.7724,17.2417,45.7858,19.5597,28.5951,28.5951,,,19.5597,1,small
301042.SZ,安联锐视,IT设备,301042,广东,20210805,20201113.0,20171231,1.4475,1.4475,18.0886,18.0886,1.125,0.4508,2.7734,9680716.71,65010600.0,190675078.5,1.848,1.2132,1.1282,9.3349,2.7745,8.6718,1.9144,73451434.66,87421325.91,95260301.04,53169185.1776,31359788.2776,152099598.18,3602090.46,79931627.48,-24120533.99,255448819.35,162843043.16,98722509.17,355952661.83,166372495.8,1.4475,5.3492,1.52,3.2243,0.6527,1.6942,1.0304,0.6077,8.0023,20.4287,79.5713,11.4457,8.0023,2.912,7.5452,0.9886,0.7285,92.1305,8.4787,9.3662,30.6318,30.63,26.6617,17.9307,15.3197,22.8925,30.6318,17.9307,46.0532,1.8537,1.9995,69.3582,30.6418,49.9261,22.4557,77.5443,81.4958,18.5042,0.4095,0.8537,1.1714,3.4532,1.0841,3.1958,,0.3337,95.4245,15.3197,15.3197,136054020.5,9.0812,,,,,,,112.8676,112.8676,114.0845,130.5959,113.1297,115.1527,85.8391,115.791,64.9766,30.4142,10.402,30.4141,71.3352,71.3352,,,30.4141,1,small
